SI,SS,XI,XS,XBH,XBA,XP,SO,SNO,SNH,SND,XND,SALK
37.0899344045573,695.203004974667,78.9673608317651,2711.40126607836,471.708100943415,0.413241266168904,0.000423650493322578,1.78920143537492e-05,43.1215584163686,4.11190693535022,8.94738442287139,7.6742655689588,143.973664006119
37.0960252653417,725.13539004738,78.9289139636288,2828.8539045639,491.460497744814,0.42599359777508,0.000388759870859648,1.62757071226159e-05,43.2339765261513,4.00452668472234,8.95637791976335,8.03849630248272,150.226828522514
37.0415292181187,754.44729675755,78.7537356691378,2943.95829986551,510.725532499251,0.43827813172782,0.00035694863457437,1.48495020861603e-05,43.2737173195212,3.89224544533436,8.95059589416908,8.40272821222616,156.35764796573
36.8974270242372,792.063400547326,78.359880258299,3091.78857607988,535.343620267821,0.453761833678334,0.000320597888936674,1.32013049040675e-05,43.2364087485752,3.74140724405477,8.92513551922142,8.88025124399679,164.235135515531
36.6672717499548,827.903789840495,77.7723839260921,3232.79754161208,558.658147198822,0.468117883939142,0.000292879761016523,1.19134864807241e-05,43.0888936696537,3.59061915098323,8.87819044744189,9.34879447598799,171.753963471643
36.3515019521137,861.299797262126,76.9924157549814,3364.37113030323,580.220051858869,0.481009214848903,0.000265691987725837,1.0778099902955e-05,42.8291001096911,3.44252432437926,8.80968207059319,9.80096002526284,178.775255146233
35.9531563744242,891.575857299604,76.0270642908028,3483.86002950973,599.583345807201,0.492109765932107,0.000249214022058239,9.95647954436853e-06,42.4591292496887,3.29892473855677,8.72024116253819,10.2285268324452,185.158002060329
35.5149381281809,916.213310663337,74.9777490503446,3581.30792504619,615.152852050065,0.500509350775989,0.000235576102826165,9.35275528240654e-06,42.0220942317866,3.17165320991224,8.61970246565809,10.5944575659211,190.369877899135
35.1355854515972,933.07178326069,74.0764098301723,3648.17280955979,625.641979013684,0.505710280459554,0.000226750520475952,8.95973505292401e-06,41.6245725100943,3.08104437772455,8.53129810450828,10.8605732331072,193.951714289187
34.7150467844067,947.199948749871,73.0824756667025,3704.39370750619,634.271472082695,0.5094660828004,0.000219860805964599,8.63740712134713e-06,41.172402310109,2.99236621674533,8.4324750440964,11.0991334276529,196.969011449841
34.2566692560505,958.418127466794,72.0036880297482,3749.2579858988,640.930310192214,0.511705307569331,0.00021462956212315,8.38518582516291e-06,40.668643880213,2.90685437082169,8.32398135763895,11.3072777482889,199.383603836389
33.3110630933599,972.164622240684,69.7877040130752,3804.90563232674,648.511350132853,0.512153860604147,0.00020879050377671,8.07309645886828e-06,39.6055809192471,2.75478913589173,8.09846242214236,11.6185764067667,202.398918289373
32.2610404332714,974.96231816123,67.3389515569719,3817.70731400083,648.78760476716,0.507123100867231,0.000208007943698684,7.96479702317171e-06,38.3950354498518,2.61665976512151,7.84589131174561,11.8053567138418,203.136820793717
31.1199686939738,966.167515152644,64.6885735867877,3785.06951866316,641.39987990886,0.496430970563275,0.000212723243939731,8.06446895511085e-06,37.0531824289382,2.4934597253655,7.56953797846832,11.8538879735291,201.457214239632
30.3615083525601,954.677686429355,62.9319249735171,3741.1587398131,632.840817603371,0.486847907566673,0.0002187660428701,8.24012246768806e-06,36.149513046057,2.42358828382563,7.38500895028062,11.8109347359803,199.155927249764
29.7701148659183,941.513171205483,61.5648525066444,3690.27827797718,623.526478728931,0.47781850236757,0.000225329723626523,8.44381251541483e-06,35.4453639359291,2.36877568475794,7.2411597534526,11.713869792274,196.471249801736
29.186107322362,926.951833252364,60.2165937999359,3633.88870269943,613.32036016603,0.468167832327637,0.000233264940590101,8.69910786989985e-06,34.742997646789,2.3217524778528,7.09860628314912,11.5972773417726,193.492470265731
28.6051272278056,910.861311076307,58.8771296460473,3571.46659413154,602.139282944499,0.45784151178537,0.000242656595676025,9.00619765462997e-06,34.0391183645271,2.2802237670016,6.95642365180947,11.4591708433276,190.191597673837
27.612446558033,880.325984544372,56.5921687986442,3452.79869652217,581.1033320737,0.438871936442583,0.000262159006425167,9.64789454001326e-06,32.828877323192,2.21703490575462,6.71294518945709,11.1796182270396,183.910025874242
26.6216726776429,845.976036291986,54.3168344056111,3319.04542245536,557.66900475977,0.41830015805884,0.000286910347589352,1.04642511545698e-05,31.6126181066432,2.16259043213535,6.46933848089888,10.8432280183256,176.821890982228
25.6350064068818,808.217416395782,52.0566068718878,3171.78307844856,532.117885850287,0.396360304753879,0.000318247345102684,1.14925936328079e-05,30.3947081132607,2.11536848687827,6.22626362928721,10.4535699777917,169.010604133349
24.6573620954723,767.720265518304,49.8231343710018,3013.63070160539,504.899275990353,0.373402502413375,0.000357753637782217,1.27771313156083e-05,29.1823168564487,2.07452205867258,5.98501014288296,10.0179816813145,160.615267619044
23.2532949625472,704.887508194094,46.62751699061,2767.91843415209,462.964485437165,0.338652282962042,0.000435185076515823,1.52481850861391e-05,27.4319259824178,2.0256912519803,5.63787199843888,9.31398208436562,147.561762389056
22.3304432713986,659.840839064027,44.5405869099877,2591.51114260617,433.121906961044,0.314293377262387,0.000506768433808166,1.75131981786248e-05,26.2701417589932,2.00562382105028,5.40890090078713,8.7881618910051,138.182599023683
21.4305460466334,614.707250708642,42.5135167105651,2414.6226928992,403.345633402468,0.29022310528377,0.000593775591330553,2.02367874742094e-05,25.1359731119013,1.98776383345896,5.18553348958339,8.24926263172517,128.773556413657
20.5658002589951,570.279044945453,40.5751779269096,2240.37031298779,374.14697283834,0.266814146304172,0.00070705813325683,2.36222974807728e-05,24.043195738881,1.97402576641121,4.97068317321901,7.70770555639776,119.500811617711
19.5215513199272,515.472130781806,38.248330958162,2025.27396120453,338.245770857947,0.238217440888445,0.000895385450453621,2.89824464194403e-05,22.7185536321623,1.96320808937806,4.7108752600858,7.02766155705525,108.050370997347
18.559815210541,463.592127553782,36.1255025255399,1821.51375083872,304.389100876978,0.211430018415661,0.00114390838068662,3.57673645169185e-05,21.4911215550066,1.96178911962742,4.47106356256718,6.37056825253485,97.1987382903784
17.6972937914198,415.469067780286,34.2470517968235,1632.37105329979,273.096713152268,0.186811067134642,0.00147842903752809,4.43376309982235e-05,20.3810405532254,1.97115773633242,4.25532877628195,5.74844716424205,87.1212324825786
17.6032210374477,410.100987736323,34.0441022475092,1611.26313231966,269.613512654083,0.18407944798415,0.00152577674142652,4.54661940984448e-05,20.2592663293481,1.97298430521851,4.23174912307112,5.67819593876585,85.9963104087398
17.5333511247817,405.189612923858,33.8975302937532,1591.94703965236,266.430162262869,0.18154590377832,0.00157586654579188,4.66121206860521e-05,20.1634016921548,1.97998622519089,4.21384881236001,5.61355597629113,84.9667965566407
17.4629080897995,400.298396217606,33.7498280694574,1572.70893538588,263.260777660879,0.179027984637725,0.00162226164456014,4.77659731432097e-05,20.0672811097752,1.98651901084226,4.19583955679486,5.54905171845759,83.9413917544112
17.3922046547561,395.434424352015,33.6017236084958,1553.57666397635,260.109980119334,0.176528719678603,0.001668118245322,4.89327055982802e-05,19.9712130595781,1.99267580879718,4.17779285980502,5.48477251566104,82.9215794151468
17.0636439210051,373.029795002216,32.9189858898944,1465.42387109197,245.614414272556,0.16507553443707,0.00190132629940006,5.47038644597475e-05,19.5275185509849,2.01884725284639,4.09412480379751,5.18608494343125,78.221839515231
16.9550831110029,365.61412049953,32.6945834588393,1436.24214386144,240.819497840111,0.161292459807075,0.00199768915953541,5.67511892591187e-05,19.3810461502202,2.0274283730433,4.0664890569793,5.08678072762685,76.6659053320416
16.8492533028456,358.337534999787,32.4769551217057,1407.60437708939,236.116906074172,0.157585267336583,0.00209335486387758,5.88568473355147e-05,19.2381192429966,2.03599380923875,4.03953857401877,4.988975066326,75.1388506708613
16.7464815673423,351.202055115143,32.2668343791432,1379.51878236669,231.507722308682,0.153953722870749,0.0021916224667698,6.10146209797374e-05,19.0990457966167,2.04465415295478,4.01334709250894,4.89271680560474,73.64112176705
16.4704442223031,331.318178961551,31.7125897857327,1301.2333101584,218.678299194066,0.143851726749799,0.00250175922703672,6.76385457781224e-05,18.7223654907176,2.07160151515055,3.94277440415374,4.62196548076114,69.4655300880037
16.2701314216444,316.159470740125,31.3191546708798,1241.53647694806,208.907450843045,0.13615598256309,0.00277751446021786,7.3210605652982e-05,18.4456729531193,2.09497615333265,3.89132267612391,4.41371754729224,66.2808144357198
16.0930577945533,301.845110556996,30.9813428080883,1185.15117957156,199.689348893722,0.12888771062772,0.00307808935807606,7.89870610950978e-05,18.1968605079395,2.12039879615004,3.84553858460317,4.21529089826879,63.2721843874444
15.9403456643006,288.369250247315,30.7015569413414,1132.05631547771,191.018586594375,0.122037789112945,0.0034026595596304,8.49155746106322e-05,17.9770846295355,2.14814314152785,3.8056822794931,4.02673896689256,60.4385640344482
15.6265048391282,252.347800266953,30.2031983863296,990.077337842224,167.869273163093,0.103621434631643,0.00452434790166296,0.000103079101633975,17.4876375860959,2.24708959715376,3.72107384938656,3.5137835775861,52.8584770210638
15.5521892433454,234.986342940931,30.1642519368006,921.608368731347,156.730439609561,0.0946468148257261,0.00524375413412493,0.000113163334361971,17.3319671704617,2.31456969859478,3.69819779418478,3.25979401264489,49.2008989589326
15.5940125055883,231.979469999326,30.2905255054347,909.735211082904,154.810770762913,0.092994256281145,0.00539355321021419,0.00011520027828379,17.3606418846139,2.34117194156512,3.70686188432506,3.21370283206316,48.5660547531337
15.6337780230288,229.009037356691,30.4119814806322,898.006245383896,152.913685208613,0.0913646114060288,0.0055401485306863,0.000117127368008166,17.3878347042686,2.36661205405855,3.71509461707094,3.1680779186265,47.9388874420539
15.6725951811701,226.088628892064,30.5311563300934,886.474750763712,151.048139834975,0.0897625653567344,0.00568589786008996,0.000118959344247044,17.414664552843,2.39119338588173,3.7231514086975,3.12308110339976,47.322233509597
15.8008193617269,217.552203249862,30.9179224662331,852.763153266758,145.595380860102,0.0850442123479608,0.0061284295063558,0.000123962682750807,17.5105466918312,2.4647652194629,3.75028361970575,2.98979822889284,45.5189497809771
15.9471089519163,209.743004147387,31.3438525581556,821.915434426715,140.609836720813,0.0806607661215482,0.00656276023550447,0.000128227272504549,17.6301463467415,2.53766597110122,3.78196776751585,2.8655095413034,43.86815997803
16.1182683432251,202.702318839278,31.8239787238971,794.093257944877,136.119340802866,0.0766173780389516,0.00698409608852265,0.000131739786779915,17.780336472857,2.61171765620341,3.81977116838364,2.75069132231365,42.3784750271691
16.4612856551651,192.415045723981,32.7506977070377,753.418390207174,129.569510766163,0.0704883442675903,0.00765550388553997,0.000136125931730271,18.0992246415817,2.74030892237493,3.89681065334016,2.57690341082593,40.1988851036095
16.8873280921932,184.107297532017,33.8581988746529,720.532933259129,124.299292408674,0.0651718357837489,0.00825184311691266,0.000138399431595939,18.5159261970913,2.87704171638113,3.99397074375439,2.42714344112509,38.4340134323507
17.4018688528647,177.77175231115,35.1573607022862,695.405572196568,120.30690805399,0.060628228571123,0.00873153000154462,0.000138449474131247,19.0361849568704,3.02309966531717,4.11252752810692,2.30105091118326,37.0821423198794
17.9432435236205,173.682920158483,36.4957840670033,679.133102926616,117.762536298483,0.0571312505828407,0.0090398453836716,0.000136626391897629,19.595577263483,3.16323027518284,4.23812456861736,2.20643073268693,36.2029615117118
17.9201910669585,172.731799185665,36.450159616392,675.385979893918,117.14762183953,0.0566434699104453,0.00908464126298614,0.00013640562318189,19.5706021189577,3.15903682916123,4.23269396639578,2.19144362392453,36.0024426218772
17.9033766469607,171.83800535322,36.4188942923629,671.863319282906,116.57065030041,0.0561729216096655,0.00914029364411743,0.000136230989110083,19.5520683948296,3.15640452181154,4.22871026032605,2.1770711197986,35.8138539581462
17.8923421314648,170.997440627756,36.4009130169019,668.549092488613,116.028901984985,0.0557184587669831,0.00919954307188064,0.000136090898105307,19.5395198287789,3.15520078354828,4.22606838892448,2.16327116624903,35.6363441376136
17.8914615744693,169.141757612723,36.4172504290357,661.225941780944,114.836969103375,0.0546569069777118,0.00934578905807826,0.000135828229274083,19.5359548241802,3.15863499654273,4.22567446877007,2.1314197041654,35.2437262490834
17.9145891468985,167.512606830325,36.4886039041635,654.790341446374,113.794502017485,0.0536655048437335,0.00948508283802597,0.000135587117521943,19.5575401130043,3.16770467368114,4.23087485403225,2.10203976273113,34.8982941118047
17.9577555925048,166.076750026338,36.6058364485119,649.11229605763,112.879331535639,0.0527345653382468,0.00961595443116449,0.000135320711883106,19.6002535028654,3.18133994357201,4.24075435006539,2.07478064337116,34.5931400675965
18.0902526375176,163.561747813463,36.946932298538,639.151966092452,111.284944088992,0.0509578647318864,0.00985896007238527,0.000134611199385012,19.7345985794444,3.21893443030087,4.27131024828914,2.02354145443581,34.0568629032328
18.2761531669719,161.605031201419,37.4100221698388,631.381003375572,110.056708794004,0.0493571789246387,0.0100624511606016,0.000133602574412108,19.9261785890668,3.26775243942051,4.31440230001497,1.97845633661795,33.6370001699968
18.5050683356229,160.133701662793,37.9710906967356,625.514101160198,109.146190568453,0.0479088224024706,0.010220033042076,0.000132229882017682,20.1644447481528,3.32500968287765,4.36763360896428,1.93871567384484,33.3183807302306
18.7692899751033,159.096687420339,38.6121842283599,621.351120309042,108.519810044073,0.0465946271295103,0.0103285085843475,0.000130466792732999,20.4415334350929,3.38866983296382,4.42922313093591,1.90372993505354,33.0903565388208
19.4079547697799,158.194721130146,40.1448100899912,617.614933861876,108.04010361298,0.0442324032172294,0.0103982077494059,0.000125556598777662,21.1177525158298,3.53516946654997,4.57855553257154,1.84450567347936,32.8777609223724
20.1517790365939,158.917958370453,41.909402069796,620.251016925816,108.630506825352,0.0423267359574059,0.0102653217312407,0.000119110245611244,21.9135620514572,3.69643583289579,4.75306544625611,1.80248986928161,33.0038301095982
20.9809369727558,161.197690238508,43.8574655538454,628.986170001365,110.252123856636,0.0408257636615829,0.0099491837123925,0.000111421948976433,22.808964677575,3.86687829198984,4.94818821461858,1.77654813133567,33.4539470990883
21.4620889211894,163.077222684336,44.9803124265007,636.242433598786,111.559679352586,0.0401682485496576,0.00971023040306785,0.000106833030556794,23.3320374252568,3.96189277569239,5.06166453736182,1.76897365943701,33.8318548331301
21.6128824767038,163.842051406752,45.3307049057976,639.210747267071,112.08233155469,0.0400832583233457,0.00963766117571315,0.000105708608917896,23.4952301739204,3.99232707746349,5.0971753469349,1.77018216313389,33.9876700648776
21.7613646705498,164.6094839572,45.6754544022403,642.189461756549,112.606760479954,0.0399991028057581,0.00955809811751167,0.000104552875928582,23.6562834514402,4.02191822354475,5.13216770397425,1.77144103185777,34.1440457417067
21.9078952545745,165.38269553062,46.0153921054565,645.190969925569,113.135098381391,0.0399163681857275,0.00947581574403705,0.000103372063463539,23.8155618529249,4.0507632994239,5.16672455985882,1.77277699622608,34.3016385381712
22.3241525599165,167.725361894186,46.9788084180917,654.288691531836,114.735144853609,0.0396973268139341,0.00922213904052907,9.98207759860385e-05,24.2702564942088,4.13035872759779,5.26505094353255,1.77771211908097,34.779571568496
22.7342976425849,170.208944795177,47.9254634192013,663.93810744052,116.430622264864,0.0395070644927614,0.00895581939043663,9.62030590050047e-05,24.7204724758778,4.20644598034288,5.36209053227964,1.78408522428136,35.2868204848703
23.1410340185019,172.860735103524,48.8615102190545,674.245599113564,118.240178251155,0.0393497537936501,0.00868074416445074,9.25524326345447e-05,25.1689977480856,4.27970158768742,5.45847013347245,1.79212500110277,35.8290228749694
23.8704583452831,178.051384902655,50.5341072855672,694.43120245598,121.781043196417,0.0391430224405595,0.00817371881357445,8.59830870394233e-05,25.9776149787027,4.40649636211876,5.63161695792548,1.8106041714725,36.8916395473371
24.5974622862719,183.860164370553,52.1926390640925,717.033119631139,125.742586631282,0.0390468519435345,0.00765465577785614,7.94927004156878e-05,26.7894061675202,4.52655265960763,5.80460760605774,1.83499722046006,38.0825388147675
25.3232408637139,190.349416235484,53.8397125492681,742.294320303829,130.16811028928,0.0390665163709354,0.00712924621610415,7.31557232274207e-05,27.6058710194777,4.63989611275695,5.97773823546963,1.86583801395615,39.41460553117
26.0470200128792,197.556228030695,55.4737556603793,770.359255762712,135.083703661922,0.0392023353712745,0.00660450758025877,6.70283650169302e-05,28.4263295234398,4.74622511899657,6.15083782025444,1.90344121609822,40.8955022338606
27.5723684412646,215.406537950088,58.8906570042825,839.904468829849,147.263533837118,0.0398697557641169,0.00551613707422523,5.48435625438031e-05,30.1773885284892,4.94690081178598,6.51720992805597,2.00705080057563,44.5682809915822
28.5703064789868,229.32646284617,61.106801522177,894.158861084153,156.766055147565,0.0405962919934822,0.00483394392121513,4.74862505925957e-05,31.3409252948109,5.05921552721075,6.75818451599714,2.09504435579563,47.4356841448438
29.1370746021091,237.18154977248,62.375619839505,924.788384518797,162.113408670823,0.0411970828385961,0.00452944197571428,4.4505675335959e-05,31.9911357235289,5.13416068462171,6.89428565023649,2.14881328886574,49.0556229221048
29.6658443736296,245.126931661771,63.5543806717061,955.77308629,167.524471089911,0.0418016225846154,0.00423271645682174,4.15648948290731e-05,32.6053411138962,5.19622419425824,7.02180401584225,2.20387707990963,50.694576257854
30.1655506197682,253.269417829532,64.6637610134486,987.529833974832,173.071370195013,0.0424251062987671,0.00395015774890444,3.87229281742322e-05,33.1924894725361,5.24792623706017,7.14279215634486,2.26110173569236,52.3746275821382
30.8688227655514,265.722712088207,66.2185779095722,1036.10503427774,181.556433673587,0.0433911232222989,0.00356081481023575,3.47426833595084e-05,34.0281658142975,5.31099913672056,7.3137345635456,2.34996565142178,54.9448704072702
31.5333186157371,278.813508290896,67.6797710456225,1087.17511933457,190.476612070694,0.0444268504465583,0.00320528315115165,3.10743387470674e-05,34.8292033101438,5.35873060018439,7.47606870452529,2.44523463489535,57.6477169919115
32.1637093365291,292.648235851513,69.0584633121973,1141.15708207796,199.902817203218,0.045544503293581,0.00288011002278386,2.77310941834262e-05,35.6003655724365,5.39236961949075,7.63087377036159,2.54793733339688,60.5053156949112
32.7628172594037,307.285623908211,70.361770445724,1198.28196782184,209.873192062214,0.0467496990697729,0.00258575973689224,2.47022748139628e-05,36.3443457859241,5.41287721392001,7.7787885981352,2.6587155247698,63.5299639164053
34.227363665032,350.980626876458,73.5191310480963,1368.8835319346,239.600367254116,0.0504427162320334,0.00192411476159826,1.79788654518239e-05,38.2158975548794,5.40860841354688,8.14414864093347,3.00141080279101,72.5668372538409
35.3806129989884,396.853873092229,75.9697057143501,1548.10076045411,270.742587758221,0.0544156352422396,0.00145249515840306,1.3390674710388e-05,39.7602953159722,5.33267289648764,8.43689615569375,3.37729511674027,82.0653011486108
35.6567205085468,412.129738059719,76.5398267542979,1607.81254172874,281.093758266684,0.055730554908296,0.00134496315902259,1.21932931268071e-05,40.1596689540742,5.28398079075248,8.50910050807612,3.5065709085611,85.2313761222458
35.9237570349706,428.022826780056,77.0900837760218,1669.95050327306,291.851442549184,0.0571070809169361,0.00123616884698606,1.11234172027428e-05,40.5496561086791,5.23309371908163,8.57919944510025,3.64268554987734,88.5266158543646
36.1776920753918,444.488505503393,77.6112993321242,1734.34225106593,302.983746895453,0.0585385847834179,0.00113613542303178,1.01538579858387e-05,40.9259993791975,5.1791039150268,8.64625128149312,3.78545881686353,91.9419479657475
36.505996559262,468.738987183418,78.279977796818,1829.20994424299,319.351433712043,0.0606521248781971,0.00100968299470326,8.93893139951665e-06,41.4253845900132,5.09620118046676,8.73385638309657,3.99935730101978,96.9749084762865
36.7991992834226,493.961634356785,78.8705087176658,1927.91737497896,336.343129348438,0.0628516679836353,0.000898522074884402,7.87680184135684e-06,41.8869180974438,5.00626362492222,8.81320501659519,4.22584222081024,102.212895297714
37.0546129667535,520.085141157197,79.3769363888369,2030.19041778941,353.905932144462,0.0651274756515601,0.000801028360006787,6.95417889001156e-06,42.3068302012312,4.90962596046607,8.88360281635563,4.46470730895693,107.641508391584
37.4812149808416,578.553216269504,80.1929409032746,2259.22970677041,393.088848841373,0.0701975788582581,0.000633989600481114,5.38080029999022e-06,43.0704428969195,4.68435703325623,9.00563106845195,5.01359978113747,119.803546185425
37.7191650038953,639.521648277662,80.5896667302074,2498.2880353031,433.741269058228,0.0754309219279523,0.000511707856653988,4.24714598505755e-06,43.6126524744422,4.43928912629465,9.08200183237289,5.60873308679636,132.505139486019
37.7511636585533,657.248093867694,80.6231924932118,2567.83743984539,445.520469351691,0.0769404122428963,0.000482308301143947,3.98643055517479e-06,43.7243162176529,4.36651990866655,9.09503971507579,5.78615490936514,136.201876971183
37.6988428976701,673.62037063131,80.463532912526,2632.127087175,456.356882637413,0.078288471293872,0.000456138039881053,3.75182625193483e-06,43.7410942966041,4.2805151798204,9.08796152001958,5.95540233890231,139.620865573925
37.6438740969214,690.191110339939,80.2992743966027,2697.21415905445,467.306717966851,0.0796504204539456,0.000432422025927745,3.53763659637571e-06,43.7504232199352,4.19864367802062,9.07993234625966,6.12848093614636,143.082847182647
37.582082305824,706.824466184443,80.120774030512,2762.56861081016,478.277362516973,0.0810113521064461,0.000410600772956486,3.34200839503809e-06,43.7482285821048,4.1196221263653,9.07000072756106,6.30432308027151,146.559748374007
37.4338225921473,739.348202700953,79.7117234021224,2890.4206920697,499.669942638652,0.0836477858175828,0.000372975869200516,3.00460094813215e-06,43.7050230295833,3.96899605292624,9.04346136607601,6.65429703323605,153.363605612373
37.2408440098341,771.197614571973,79.2047651172885,3015.7197545234,520.527911538915,0.0861858164438531,0.000340152096369455,2.71878991847936e-06,43.5989962015073,3.82409554387899,9.00536066785597,7.00664499454938,160.034801524614
36.9961972554547,801.872700294371,78.5838969347858,3136.51103469531,540.513168501038,0.0885742567368038,0.000314986562168019,2.48615212872235e-06,43.4220368506679,3.6841163905383,8.95401994418696,7.35704062445226,166.46966771717
36.697453627503,830.912179812192,77.8432524655929,3250.98637107801,559.318423649436,0.0907680551970596,0.000286734937866789,2.27554094856576e-06,43.1710962059715,3.54897676699951,8.88883723096388,7.70106222361223,172.572166073914
36.1493658152349,870.250472497636,76.5107153310348,3406.32149976184,584.554920994197,0.0935870637604085,0.000263418364306662,2.04465981070039e-06,42.6569835452932,3.35618098165149,8.765412642575,8.19291619489424,180.86143920208
35.5785791159074,899.535519800366,75.1431377795284,3522.24917939023,603.079726685778,0.0955064574188289,0.000246204681196655,1.89458309500409e-06,42.0791337388469,3.19892725627361,8.63384464728492,8.58779723002775,187.057345746358
