SI,SS,XI,XS,XBH,XBA,XP,SO,SNO,SNH,SND,XND,SALK
36.8595590216802,72.6681394560296,616.900822165079,2402.98799398557,423.852717163324,0.379551704559337,6.93124668564547,0.0619492224918306,0.000288865437059578,43.2974727031491,3.32741842414035,127.623423246047,8.92348718235515,3560.58003018188
36.9445583779529,72.768496832304,645.503077031914,2515.13725663907,442.812268734591,0.391889160755215,7.27280939150656,0.0589002854707047,0.000271871982329979,43.5181835433194,3.21070627500257,133.591955756364,8.95269954481354,3720.83035616809
37.0031889359716,72.8145546627085,674.640593159117,2629.44389434347,462.068189879151,0.404401631331211,7.62614448932564,0.0561325156442979,0.000256436232601378,43.7040650904718,3.09534005281932,139.677112618047,8.97525269670864,3884.00096710107
37.0219223241308,72.7748451724181,703.891485445334,2744.26453995915,481.332596303168,0.416852392055808,7.98705040508215,0.0535810179799584,0.000242419034452398,43.8388611711408,2.98020307924279,145.791765867685,8.98784543311485,4047.68929200134
36.9871112992718,72.5930986368784,742.203161258377,2894.7504012978,506.471731843854,0.432969791943675,8.46841333447988,0.0505285740430749,0.000225712483595275,43.9396261758828,2.82942212898358,153.80875196449,8.98953735424579,4261.90688746261
36.8723617522244,72.2375378729846,779.63249154378,3041.90584428019,530.905456727863,0.448422592987174,8.9504759033524,0.0479941240857652,0.000211825366205107,43.9348759040488,2.68215331127018,161.652455423794,8.97104675561586,4470.95259067338
36.6716748477959,71.6933887794638,815.509826832416,3183.11569815392,554.182445567259,0.462859156128004,9.42611701157347,0.045594459890505,0.000199311979771425,43.8145438701068,2.540715767809,169.184049717729,8.93070574709095,4671.06201034856
36.3848726028402,70.961713840578,849.154811004181,3315.71637612978,575.848972757517,0.475939208310895,9.88736868755679,0.043834464787231,0.000189523590145437,43.5768557910964,2.40673374910942,176.261881247055,8.86835934246157,4858.43005423076
36.0453999555095,70.1227911987223,877.69983625262,3428.39386795471,594.071422480997,0.486547608655141,10.2938344082551,0.0424101826760554,0.000182002133366218,43.2541344048799,2.2909590847742,182.281690939783,8.79160701225253,5017.11369985946
35.7224293726352,69.341192608352,897.725307981146,3507.61072633475,606.702802909447,0.493501991753643,10.5934613288841,0.0414783451281178,0.000176993641306455,42.9204517149712,2.20833499242135,186.519057908611,8.71668202182392,5128.18942252697
35.3653752572447,68.4858022250075,915.702720169235,3578.85777454897,617.924648868123,0.49934090184058,10.8736896255576,0.0407073576443319,0.000172729122334655,42.5377574104814,2.13124808684923,190.33416835998,8.63286445841748,5227.70935159598
34.9722386986648,67.5520067747226,931.297029523859,3640.81706961181,627.520079701179,0.503906056426153,11.1301042081947,0.0400884648306749,0.00016921314853198,42.1037486300617,2.0594361075735,193.656761765657,8.53967362297275,5313.79243457486
34.1467096458353,65.6083350833807,954.300051088859,3732.65510489595,641.2855828777,0.509170555381661,11.5458641146378,0.039300517615347,0.000164395060890873,41.1653542126281,1.93658617158578,198.595212646615,8.34205496045932,5440.05081826175
33.2070598651797,63.4175038946212,967.426019193129,3785.87872061531,648.425026366733,0.50937391252957,11.8524929762055,0.0390079504288424,0.000161886528703075,40.0636587803398,1.83146717646461,201.482340593028,8.11471896250662,5510.71619682371
32.1614450865923,60.9989543360979,969.550336606988,3796.01595426859,648.25548518358,0.504077953059311,12.0310674203032,0.039245929256374,0.000161727315329958,38.8089973298272,1.74424228375587,202.078309377999,7.85969399911096,5519.51732085521
31.4542258737662,59.372205863237,965.020574834148,3779.39113234917,644.278272215885,0.497864664538057,12.0727050388871,0.03968304614797,0.000162869223540816,37.9478209069384,1.6982912724947,201.229226947587,7.68630597186419,5492.08698083964
30.939153932188,58.1921680106886,958.079042727545,3752.91544297853,639.054224361034,0.491817895193624,12.0518567081687,0.0401665001216427,0.000164420898476542,37.3162268821939,1.66946770917795,199.84363848557,7.55971252641348,5451.72370661335
30.4020045010768,56.9645346343303,948.791523120299,3717.21762645913,632.304393642983,0.484661720043317,12.000713283135,0.0407831281115089,0.000166535502033224,36.6543531457083,1.64277373701587,197.96661277139,7.42746375561845,5398.165457361
29.8503809397277,55.7070392890507,937.380103074271,3673.16208675305,624.181112643731,0.476515893880532,11.9214170985353,0.0415285307651198,0.000169196811993284,35.9708207225324,1.61935480667104,195.643961033844,7.29137822716613,5332.67865569225
28.8885367431169,53.5212658544085,914.04537993375,3582.77297585466,607.835148258693,0.460836729674694,11.7336930952869,0.0430720664534989,0.000174848746859637,34.7717006343441,1.58615752318602,190.869041129292,7.05357179709874,5199.25783646959
27.9114746032652,51.3108830340017,885.933734419475,3473.53870826783,588.44320917158,0.443024291652484,11.478609269928,0.0449983017117708,0.000182020788539969,33.5448265981958,1.56174891234395,185.087903257381,6.8113754999115,5039.05964305773
26.9279879089559,49.0970029178604,853.505884915282,3347.2446652339,566.327987077857,0.423350866510351,11.1599063218819,0.0473566114364755,0.00019086835417112,32.3023386428862,1.5453165532636,178.394912165962,6.56704749977135,4854.68678524225
25.9451741560306,46.8966791400454,817.393121389971,3206.35224337683,541.917796956635,0.402160805599647,10.7839815597383,0.0502053447893664,0.000201577992397823,31.0544474141156,1.53579346432964,170.920613734129,6.32243987143515,4649.69115738485
24.518648142084,43.7273460342542,759.230223838927,2979.04683413023,502.942256565373,0.369103609868652,10.1456650000671,0.055423196256506,0.000221119822589134,29.2335002546953,1.53294626514802,158.850225393974,5.96670799190513,4319.9800773208
23.5500882285297,41.6002398511194,715.46929160779,2807.73248930616,473.875294650313,0.344971903836527,9.64027137682781,0.0599492484117883,0.000238151260224951,27.9882955710677,1.54118855175753,149.744066756674,5.72454662973492,4072.21264692457
22.6118365357481,39.5567389053644,671.079238830458,2633.80217185674,444.52349276101,0.320860615252824,9.11429142767175,0.0651860017821195,0.000257582025420974,26.7781562295117,1.55398727414346,140.494115311534,5.4896842353393,3821.00863093224
21.7058160336916,37.6039383259793,626.614985698687,2459.44026844794,415.242045830685,0.29704048884262,8.57504436988176,0.0713968849426398,0.000280008329383989,25.6064355757576,1.57060099817388,131.216814843462,5.26266448641701,3569.47913919571
20.5984728610984,35.2466512351051,570.690485494081,2239.98691873775,378.538036432154,0.267426197731026,7.88320433845831,0.0808234926864519,0.000312973485517279,24.1704445000063,1.59639820807756,119.535520523382,4.98492019691099,3253.21119529638
19.5585935767304,33.0741885775252,516.495305309995,2027.15492964091,343.100120888614,0.23908756688697,7.19747666838661,0.0921517639808788,0.000351325013083077,22.8164951245624,1.62828744989104,108.201309709576,4.72370778870779,2946.81970222905
18.6032706818587,31.1291797862013,465.083110506032,1825.10535172086,309.592266038217,0.212506762574158,6.53257365207375,0.105721685084075,0.000394955767960545,21.5660101351098,1.66695207253384,97.4362971219551,4.48326133221263,2656.25825914782
18.4974103706384,30.9174622482639,459.273134132118,1802.26261804855,305.812609995371,0.209522275423145,6.45647415881804,0.107482095470158,0.000400378841870646,21.4269579892714,1.67192663090206,96.2189242621507,4.45658255568127,2623.42923122918
18.3955269588259,30.7156056407995,453.574045054165,1779.85354301425,302.106586476709,0.206595156218205,6.38157225043374,0.10928493728616,0.000405846863218655,21.2924768167775,1.67747015868758,95.0245789270649,4.43085938164694,2591.2334745514
18.2969304053054,30.5216460937337,447.958921782633,1757.77286236403,298.45643212199,0.203710700953484,6.30758628790833,0.111066270959312,0.000411350196496286,21.1617458498749,1.68349791759019,93.8476753258588,4.40592402659451,2559.51808975655
18.2013167594971,30.3348815209381,442.423481127566,1736.00382991494,294.859275931582,0.200867222665047,6.23446439775593,0.112848206286278,0.00041686384287037,21.0344730381293,1.68991191343778,92.6873218746489,4.38170754947758,2528.25811687495
17.7875325807955,29.5467590929418,417.334256133968,1637.30825270423,278.574498414854,0.187999726545222,5.89978727156632,0.12152074350572,0.000443042710288447,20.4785747584285,1.72386078326093,87.4254743200961,4.27654194332292,2386.6390859249
17.6539727734907,29.2960729104568,409.064336260048,1604.77197609133,273.2092632887,0.183762413495651,5.78893949839329,0.124627680201752,0.000451758492814068,20.2984326113954,1.73572998997178,85.6906604520232,4.24254613503648,2339.96832323592
17.525075237655,29.0569745856903,400.959157922274,1572.88052386183,267.952930492208,0.179613292794309,5.6798728412289,0.127795765596384,0.000460519029231014,20.1240996463604,1.74781739970472,83.9900850364984,4.20970279206917,2294.23414823368
17.4004063539475,28.8284110810319,393.009814441026,1541.59922932942,262.799426710266,0.175547662987463,5.57250138788639,0.131022721332929,0.000469312486072665,19.9550765206023,1.76006312642392,82.3219107497694,4.17790765347669,2249.38533696657
17.063858631034,28.2305244708532,370.784262390032,1454.11993137302,248.401964032439,0.164204933850995,5.26946526628724,0.140764121449436,0.000494977260152434,19.4959133854529,1.7970347950485,77.6558500298161,4.09186980892619,2124.03421109752
16.8150868669555,27.8039779070563,353.748946244189,1387.05654088783,237.372813081791,0.15552527491938,5.03517096259148,0.148966021752582,0.000515303633539767,19.1541408421524,1.82756199641831,74.0780794647648,4.02810270868759,2027.98806122533
16.5885273597289,27.4318927363647,337.558474015555,1323.30823813048,226.895037495269,0.147285197609249,4.8105716727101,0.15746383532219,0.000535109230052013,18.8401247030223,1.85900920469212,70.6765294121102,3.96983201343276,1936.74002660771
16.3847739315956,27.1151305369104,322.209554982272,1262.86419712959,216.964859401004,0.139477169674371,4.59578407467406,0.166197596026978,0.000554155593449166,18.5544046295176,1.89157147780681,67.4506811170558,3.91719022446573,1850.27377722572
15.9064400426708,26.4822986455711,280.623248397485,1099.06432313364,190.061679151488,0.118280121937035,4.00457911571908,0.193569562090702,0.000604638678471237,17.8597544705824,1.99790509840494,58.7058446317338,3.79190088433892,1616.26084860851
15.7319164792825,26.3500555524123,260.195159667884,1018.57963400516,176.8466208575,0.107818060604543,3.70731387523689,0.209238712218652,0.000627382126997007,17.5835242002635,2.06482582076779,54.4068023288115,3.74456056059887,1501.51851849808
15.7106793109379,26.3600228495406,256.115408919304,1002.50259566123,174.207823606119,0.105708617901081,3.64699748813323,0.212556788773389,0.000631514200385161,17.542640258534,2.08165051554713,53.5477682613424,3.73828046612227,1478.64923645316
15.6982330905806,26.3897515332307,252.194088513015,987.048250873064,171.672129280828,0.103667384113535,3.58861999834734,0.215785843171485,0.000635280063884732,17.5116551945209,2.09982868783765,52.7218887286594,3.73409810474399,1456.69474067318
15.6933498944432,26.4362594064169,248.418628647723,972.167350036039,169.231297221913,0.101689810224842,3.53203577772334,0.218917982564706,0.000638652875996089,17.4893106190014,2.11903507260338,51.9265433744813,3.73172934759361,1435.58061079448
15.7246776146504,26.6815127409537,237.669823944681,929.792676381035,162.285508137397,0.095978132154861,3.36823638591065,0.227931391212336,0.000645997816928852,17.4743782666936,2.18353389872163,49.6609313189097,3.73561797333034,1375.61841333678
15.7963251197827,27.0111436772239,227.936788034413,891.415045843168,155.998591633772,0.0907232378172504,3.2171311104188,0.236329767607597,0.000650053990893095,17.5079454021828,2.25080559958617,47.608205241082,3.74934928908602,1321.46574865659
15.9028728579169,27.4122173498431,219.139870531197,856.721673230028,150.318647578961,0.0858879035959499,3.07777418809097,0.244141265871833,0.000651124099063598,17.5839037063507,2.31998056765045,45.7517241189319,3.77162964323011,1272.65894363963
16.1432613538591,28.2084875843869,206.109680961968,805.319349082466,141.910394619654,0.0785439288349791,2.8658755232371,0.256100259376626,0.000647696429645859,17.7863163720783,2.4391301620193,42.9995348176307,3.82411510625316,1200.63559305441
16.4680981129524,29.1738583503868,195.254239814619,762.473935160415,134.915411010447,0.072136503857762,2.68121067895651,0.266336818158102,0.000637886625687471,18.0902076723222,2.56377392463756,40.70315751798,3.89720840999865,1141.03888963163
16.8806212697296,30.3124646254036,186.525574986459,727.99288613119,129.307255367305,0.0666114869283028,2.52301005611149,0.274521195028079,0.000622519478541233,18.498530586612,2.69493160238087,38.8523156769081,3.99163266470472,1093.60842392313
17.3301762458187,31.491303011142,180.388672038186,703.715586095198,125.385906333102,0.0623134593688548,2.40159252383074,0.279989474098579,0.000604633633986682,18.9583929970525,2.81961896177777,37.546305111795,4.09559657303278,1060.77554970665
17.3745000906729,31.6062331345037,179.828037229143,701.496945629937,125.028329242116,0.0619080412548851,2.39015173649157,0.280452089005908,0.000602647870790935,19.0042442138654,2.83133130512281,37.4268527632858,4.10588341191201,1057.78610510412
17.41430877365,31.7105637467882,179.242568532331,699.18141312826,124.65411612837,0.0614976479633471,2.37847950731657,0.280942164383325,0.000600651405852413,19.0453955179567,2.84194002880089,37.3022596458568,4.11512028789673,1054.64294746468
17.4502533024912,31.8058563115274,178.63739329906,696.789048187267,124.266636387466,0.0610836980399585,2.36662869703865,0.281467305965409,0.000598661147167387,19.0825130347148,2.851617547084,37.1735913508913,4.12345776338889,1051.37689988289
17.5258530744353,32.0108696475491,177.066682603348,690.583540198664,123.258411961161,0.0600422645013753,2.33652289129448,0.282956653722793,0.000593747195083724,19.1603528037828,2.87244831154605,36.8400192692595,4.14097726181354,1042.84192264095
17.5919696074497,32.1938016516449,175.480111184964,684.317539322047,122.238295993676,0.0590070636379879,2.3063990303771,0.284571989648007,0.000588948784779042,19.2282003234595,2.8910915485959,36.5032714041749,4.15628286180366,1034.1871238538
17.6535119872004,32.36600914819,173.913137558691,678.129704615906,121.229858846837,0.057987432385387,2.27662213147646,0.286245710492322,0.000584261630354372,19.2912022600217,2.90870134090057,36.1707138261207,4.17051875328432,1025.62683172069
17.7804581277071,32.7202539513038,170.833646254389,665.967646720571,119.247663761593,0.055955605495315,2.21724686701823,0.28964815045233,0.000574778812359666,19.4211898685009,2.94494112092367,35.5168315534563,4.19988593022191,1008.82287128808
17.9187596051957,33.0988071083524,168.035306999115,654.910715616163,117.448010623778,0.0540358318543177,2.16132124064101,0.292802895422841,0.000565330238219739,19.5634119653089,2.98341329826256,34.9218043531907,4.23192330290189,993.626957025099
18.0798862553256,33.5268484428176,165.598718843395,645.273795505185,115.885374364633,0.0522468002826537,2.10966233658156,0.295498260607993,0.000555653463677975,19.7303776156754,3.02625716981506,34.4023586969457,4.26933881349427,980.526532548221
18.2696258162054,34.0164137578401,163.561194683626,637.202282306049,114.585653374015,0.0505943027070192,2.0626202011829,0.297617971879475,0.00054554093123468,19.9286408395435,3.07427425808826,33.9662116773252,4.31351618615368,969.748384441626
18.7589491966341,35.2332803717916,160.619998833441,625.497339294943,112.742242808129,0.0475759382436383,1.97952807527075,0.300046614401578,0.000522666970802656,20.4463681804673,3.18920443707375,33.3294909906239,4.42790464292155,954.878914518454
19.3682592950227,36.696525000542,159.38078181073,620.460916849911,112.032862352065,0.0450810764169642,1.91548031315814,0.29983198021373,0.000497517187962278,21.0994576161695,3.32108422612292,33.0474677935093,4.57094273935514,949.899906697847
20.0832632136352,38.3692275685,159.780418528125,621.84116685078,112.42253904038,0.043056003074458,1.86937374999933,0.297086705950519,0.00047059216265103,21.8744498212037,3.46482027625426,33.1066536752942,4.73940805901084,954.409044954494
20.5111527780972,39.3538589459852,160.666657844226,625.209696878989,113.084822301798,0.0421384395070608,1.8515468069816,0.294587743244573,0.000455411060046204,22.341816319357,3.54637269373247,33.2780330473364,4.84048051863258,960.719873995584
20.6173038486421,39.5963661436613,160.967529839786,626.363708408833,113.302730404117,0.0419488867657242,1.84838410480093,0.293883575505009,0.000451844053251902,22.4580854400392,3.566184204821,33.3375827493712,4.86557779900826,962.737971636606
20.7275509566961,39.847681763975,161.313182889775,627.692724914446,113.550822856939,0.0417693800092579,1.84565568373572,0.293118281756621,0.000448258998517746,22.5788911057101,3.58668029060142,33.406422823221,4.8916470737248,965.019388445577
20.8413989372435,40.1066186396069,161.700769021145,629.185631380321,113.827221780354,0.0415992918509225,1.84333712933012,0.292293602267915,0.000444633864969438,22.7037314874455,3.60772500374585,33.4839642906957,4.91857416904319,967.546576179852
21.191093559181,40.897107536557,163.094705375047,634.569830520355,114.811882738629,0.0411656638249034,1.83927198543398,0.289460366802007,0.000433934251142834,23.0883472627531,3.67094555807465,33.764843557556,5.00136584744501,976.445057379028
21.5557454108431,41.7160530933869,164.748800468272,640.970608884563,115.973571580114,0.0407897777473865,1.83781617075208,0.286224335501505,0.000423108602495228,23.4909594805936,3.73503476825406,34.0997193273979,5.08780908632343,986.843385385678
21.9310116463023,42.5535071508949,166.642858311036,648.309009106565,117.298973042567,0.0404661702371133,1.83878113863681,0.282663736522565,0.000412156666297002,23.9070463274903,3.79894579317913,34.4844036715197,5.17689390215399,998.61460656624
22.6224457458574,44.0852310989041,170.545938321459,663.447189011677,120.022404924617,0.0399863769628215,1.84546582806449,0.275676953704396,0.000392290746118998,24.6778612597225,3.91192336711515,35.279306221675,5.34133182005648,1022.60866130754
23.328859321655,45.6348183367484,175.119363695106,681.204116949026,123.204923645734,0.0396425427979008,1.85888002030281,0.267991062341225,0.000372417955037607,25.4714829352173,4.02041218200379,36.2133236150673,5.5097684020176,1050.39060451137
24.0440378766028,47.1884207579998,180.376744177965,701.632612440109,126.856613114809,0.039429876032086,1.87910444900039,0.259679141974352,0.000352721109488076,26.2815770718384,4.12279891376192,37.2892519157381,5.68076811200242,1082.01696269252
24.7635418030174,48.7367926876483,186.331151319761,724.783530376439,130.986840353405,0.0393431996479568,1.90620726945138,0.250826793320301,0.00033332242113574,27.1035407671328,4.21804380586019,38.5097805878337,5.85329985888159,1117.54740700937
26.2971448863282,51.9920351080358,201.411277996384,783.458565752808,141.4297726896,0.0395601143561048,1.98739208353104,0.230545431751953,0.000293292358143365,28.8800763616486,4.3940772347106,41.6068180975962,6.22279951981541,1206.61574863104
27.3107548988702,54.1120886222958,213.375512076386,830.039570357275,149.702617964887,0.0399959301138527,2.05999926742714,0.216277758282095,0.000267771959865628,30.0743746573877,4.48859883991907,44.0679104371554,6.46845181438308,1276.64053911726
27.7614397598064,55.0534131653441,219.231260748844,852.848879297068,153.742373457253,0.0403053434687649,2.09818270881598,0.209916880987788,0.000257380922926807,30.6078949487329,4.52805961006734,45.2737961574241,6.57785520160428,1310.7758544806
28.2331796110028,56.0390902094104,225.612634802923,877.711210191508,158.139450891579,0.0406888699249413,2.14107305392543,0.203266426287841,0.000246954444193956,31.1675533273688,4.56817117640498,46.5885898423042,6.69245629652783,1347.91732763027
28.713607587516,57.0407927733458,232.443528341718,904.330145598471,162.842359490783,0.0411335653284034,2.18812359658434,0.196473474671549,0.000236530234496436,31.7406120310606,4.60581390215434,47.996614648802,6.80938893604511,1387.59969095375
29.4238275472282,58.5164726238868,243.160630676332,946.101225437923,170.215359005028,0.0418719231629782,2.26357426043579,0.186461310388249,0.000221303742746933,32.5943853274817,4.65456758308883,50.2066138519402,6.9827238641628,1449.722961474
30.1233853321625,59.9621232079249,254.642521460852,990.864240231234,178.10727828187,0.0427066231035949,2.34646122869577,0.17662645191584,0.000206509312566685,33.4453728503053,4.69213359521048,52.5755364924863,7.15417312308391,1516.08871636584
30.8028500334084,61.3575041623071,266.894883797238,1038.64329007016,186.520472377101,0.0436343432200434,2.43699380339019,0.167093380741546,0.000192360648590645,34.2835145516107,4.71655284318272,55.1047180429693,7.32152624273581,1586.69962858682
31.4570982407588,62.6920669261641,279.928296799466,1089.48135053579,195.460657135972,0.0446530316955886,2.53539786764603,0.157831846449338,0.000178936480354393,35.1028279483476,4.72730250326269,57.796485465898,7.48354542255614,1661.59952053749
33.0783402688699,65.9612299555092,319.109759967737,1242.39587509001,222.270012858138,0.0478448288112349,2.84276303670879,0.13462671792987,0.000146568936830323,37.1932156508498,4.69179170120336,65.8966458420397,7.8893261902515,1885.70582600579
34.3847407325751,68.5496463693766,360.630939830074,1404.56072909566,250.578851952843,0.0513614265387419,3.18366800416033,0.115583536359352,0.000121598503386143,38.9563464822286,4.58202112065482,74.4916674584514,8.22192600168097,2121.93993741122
34.7438244273178,69.2508499707681,374.982302285811,1460.64398893021,260.333415045833,0.0525938445679914,3.30512606855706,0.111047701913917,0.000114814509718005,39.4637044645692,4.52856376352084,77.4653549167505,8.3149699628336,2203.31210057307
35.0770161971646,69.8939319760387,389.749424376683,1518.36600863013,270.358902897685,0.0538643117665001,3.43174185446912,0.106012722929601,0.000108450488997763,39.9443023944089,4.46873141210176,80.5264711735856,8.4020066057298,2286.93089024394
35.3876188566612,70.4880996118042,404.98429038889,1577.93197482333,280.687540592718,0.0551783718191806,3.56405992153791,0.101241459067145,0.000102446214882367,40.4013189778734,4.4036691463985,83.6859286796705,8.48378545891526,2373.09876256676
35.787861780742,71.2451579910323,427.428156336862,1665.71593499547,295.873273223471,0.0571205580449565,3.76236684411696,0.0949429066008359,9.4621365166473e-05,41.0058745469827,4.3037267022045,88.3432094444202,8.59028317725141,2499.86987172974
36.1501977702656,71.9220038238873,450.850294396335,1757.36172437339,311.686550742952,0.0591523126947866,3.97298940479231,0.0891148956728076,8.74865661062289e-05,41.5693084296567,4.19665899619446,93.2065767721654,8.68784706694054,2632.00291282432
36.4746969919272,72.5191300009714,475.230565771212,1852.79480847633,328.109353923733,0.0612696833094959,4.19611680666256,0.0837343298456313,8.10141416243542e-05,42.0906937239627,4.08350083040123,98.2721994225886,8.77642202238357,2769.38594165415
37.0561847114914,73.5592352500589,530.322726917021,2068.57529768482,365.092052952239,0.0660484070847289,4.71317130367604,0.073676310473371,6.91758642911624e-05,43.0777256648786,3.82639405464089,109.730134180206,8.93891096870625,3079.38471722639
37.4574770265684,74.2200973971054,588.695083183581,2297.4123722257,404.07172018614,0.0710844793588308,5.28146982324099,0.0654532969924232,5.98207869533755e-05,43.8489206184339,3.5558852240409,121.888119983779,9.05747761313613,3407.20930432169
37.5374459100169,74.3357163111135,605.858331133263,2364.73738256846,415.493886025446,0.0725581175443226,5.45246786388659,0.0633631109295741,5.7532310206907e-05,44.0265608895574,3.47716070653146,125.466347718177,9.08281668313723,3503.48778792973
37.5818120829591,74.3729121548486,622.919272142318,2431.69381121608,426.817899981396,0.0740077672459831,5.62567629324458,0.0614045517808999,5.53929720809432e-05,44.161155024533,3.3960002224274,129.026062806938,9.0994490087463,3599.08539163809
37.6009123372926,74.3546390167947,639.848238505374,2498.15689565708,438.031712645017,0.0754340649744986,5.79997031221778,0.0595905941292707,5.34002640336256e-05,44.264232145236,3.31408974804481,132.56035856017,9.10983328089045,3693.86780253876
